Month,Province,Code_Site,Site_Name,District,OverallScore,Number_ofCell,Total_Sub,Total_Volume_Mb, Total_Revenue ,Rev_Priority,Revenue_Loss,LTC_Sub,LTC_Volume_Mb,LTC_Revenue,TPlus_Sub,TPlus_Volume_Mb,TPlus_Revenue,Total_Down_hour,Total_CountDown,Day_Down_hour,Day_CountDown,Night_Down_hour,Night_CountDown,AC_Power_hour,AC_Power_CountDown,OPTIC_hour,OPTIC_CountDown,EQUIPMENT_hour,EQUIPMENT_CountDown,RECTIFIER_hour,RECTIFIER_CountDown,Other_hour,Other_CountDown,MC_to_BTS,Distance_KM,Access_Time_Minute,LodAC,LodDC,Capacity_Battery_V,Cpcity_Bttery_Ah,Capacity_Solar_V,Cpcity_Solr_Ah,Capacity_Gen_KVA,Backup_time_Minute,Battery,Lat,Long
2022-05-31,XSB,XSB0053,XSB0053_NAMXANB,Thathom,5,9,901,7081683.242,13737298.02,Priority3,162484,639,3022979,9339732,262,4058704,4397566,9.8,5,1.4,3,8.3,2,1.9,4,7.9,1,0,0,0,0,0,0,MC THATHOM To Site,8,1830,0,30,0,0,0,0,0,0,No Battery,19.08674,103.619702
2023-02-28,CHP,CHP0287,CHP0287_NONGNAGA,Mounlapamok,5,3,1790,10438131.9,13734669.53,Priority3,204385,1003,3550383,6458838,787,6887749,7275832,33.3,1,0,0,33.3,1,0,0,0,0,33.3,1,0,0,0,0,MC_KHONG To Site,50,90,17.6,52,48,200,0,0,0,0,Battery no backup,14.36791,105.51209
2022-04-30,KHM,KHM0051,KHM0051_KHAIYUAN_FT,Thakhek,5,13,34799,7403623.576,13728881.74,Priority3,211654,,,,,,,8.5,5,6.5,4,2,1,8.5,5,0,0,0,0,0,0,0,0,LTC to Site,26,35,12,32,48,100,0,0,0,0,Battery no backup,17.309512,104.866665
2022-08-31,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,10,10701,7452521.171,13726926.78,Priority3,0,7168,3837316,9767292,3533,3615205,3959635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2022-07-31,KHM,KHM0193,KHM0193_NASAIR,Mahaxai,5,8,2185,10362838.65,13719867.43,Priority3,660176,,,,,,,44.8,11,24.5,9,20.3,2,44.8,11,0,0,0,0,0,0,0,0,LTC to Site,40,60,8,25,48,100,0,0,0,0,Battery no backup,17.30892,105.42852
2023-01-31,PSL,PSL0042,PSL0042_MORJI_HUAYSAN,Boun-Tai,5,10,2625,9278601.394,13718789.81,Priority3,11064,1637,6302541,10319829,988,2976061,3398960,0.6,2,0.2,1,0.4,1,0.2,1,0.4,1,0,0,0,0,0,0,LTC to Site,19,60,4,18,48,200,0,0,0,60,Battery,21.30358,101.98354
2022-04-30,CHP,CHP0421,CHP0421_NAANG,Pathoumphon,5,6,2687,6987166.63,13715288.23,Priority3,55242,,,,,,,4.8,2,4.8,2,0,0,4.8,2,0,0,0,0,0,0,0,0,LTC_PAKSE,78,180,12.4,43,48,200,0,0,0,180,Battery,14.76797,106.16812
2022-07-31,CHP,CHP0287,CHP0287_NONGNAGA,Mounlapamok,5,13,1721,10805019.74,13692736.07,Priority3,969902,919,2888858,5658593,802,7916162,8034143,40.5,9,26.2,8,14.3,2,37.2,8,3.2,1,0,0,0,0,0,0,MC_KHONG To Site,50,90,17.6,52,48,200,0,0,0,0,Battery no backup,14.36791,105.51209
2022-05-31,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,10,10772,7135106.895,13682191.66,Priority3,0,7255,3643809,9802651,3517,3491298,3879541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2023-04-30,CHP,CHP0146,CHP0146_LOPPADEE,Khong,6,18,8478,8211688.369," 13,657,701 ",Priority3,493195,6128,4492919,9634059,2350,3718770,4023642,14.4,4,2.6,2,11.8,2,14.4,4,0,0,0,0,0,0,0,0,MC_KHONG To Site,30,90,17.6,52,48,200,0,0,0,60,Battery,14.031078,105.836197
2023-03-31,KHM,KHM0189,KHM0189_PHONMEUANG,Boualapha,5,13,2816,8631671.494,13650685.01,Priority3,183477,,,,,,,7.7,6,7.7,6,0,0,7.7,6,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,52,75,12,26,48,200,0,0,0,0,Battery no backup,17.31477,105.61689
2022-06-30,KHM,KHM0189,KHM0189_PHONMEUANG,Boualapha,5,7,1839,10483862.24,13649750.55,Priority3,462575,,,,,,,34.9,14,19,9,15.9,5,23.9,13,0,0,0,0,0,0,11,1,MC Xaybuathong To Site,52,75,12,26,48,200,0,0,0,0,Battery no backup,17.31477,105.61689
2023-03-31,CHP,CHP0255,CHP0255_HUAYNA,Champasak,5,14,1779,9441332.153,13633710.29,Priority3,185081,887,2764376,6006553,892,6676956,7627158,7.2,2,3.6,1,3.6,1,3.6,1,3.6,1,0,0,0,0,0,0,LTC to Site,70,180,14.7,44,48,200,0,0,0,60,Battery,14.87644,105.63364
2022-06-30,BLK,BLK0147,BLK0147_THONGMEXAY,Viengthong,5,4,1000,6567411.64,13628727.93,Priority3,1114906,640,2657910,9362068,360,3909501,4266660,147.3,13,51,7,96.3,6,119,11,21.5,1,6.8,1,0,0,0,0,MC_VIENGTHONG to Site,88,240,7,27.95,48,200,0,0,0,10,Battery,18.992086,104.271947
2022-10-31,KHM,KHM0189,KHM0189_PHONMEUANG,Boualapha,5,7,1713,10651164.94,13586696.54,Priority3,527763,,,,,,,41.3,12,17.6,8,23.7,4,41.3,12,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,52,75,12,26,48,200,0,0,0,0,Battery no backup,17.31477,105.61689
2022-10-31,KHM,KHM0193,KHM0193_NASAIR,Mahaxai,5,8,1949,9922201.825,13579503.62,Priority3,764760,,,,,,,52.4,11,16.5,6,35.9,4,52.4,11,0,0,0,0,0,0,0,0,LTC to Site,40,60,8,25,48,100,0,0,0,0,Battery no backup,17.30892,105.42852
2022-07-31,SVN,SVN0131,SVN0131_KEANGHINKEO,SONGKHON,5,12,3313,8426718.953,13570955.09,Priority3,684020,1832,5139875,10087510,1481,3286844,3483445,31.2,12,14.8,9,16.4,3,15.6,11,0,0,15.6,1,0,0,0,0,MC_SONGKHON To site,9.4,20,126,38,48,100,0,0,0,0,Battery no backup,16.157141,105.184128
2022-12-31,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,10,12441,7511082.558,13519855.9,Priority3,134472,8233,3572795,9229593,4208,3938287,4290263,7.4,4,0.8,1,6.6,3,6.6,3,0.8,1,0,0,0,0,0,0,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2023-01-31,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,10,11104,7672989.418,13516147.07,Priority3,494139,7337,3859727,9234823,3767,3813263,4281324,27.2,7,9.4,4,17.8,3,27.2,7,0,0,0,0,0,0,0,0,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2023-03-31,KHM,KHM0186,KHM0186_BANMAI,Thakhek,5,12,3010,8788150.46,13515472.23,Priority3,190743,1628,2371050,6280546,1382,6417101,7234926,8.8,7,8.8,7,0,0,8.8,7,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,30,45,14,28,48,200,0,0,0,0,Battery no backup,17.4564,104.963
2023-01-31,KHM,KHM0087,KHM0087_NONSILA,Thakhek,5,12,2632,9135079.593,13504480.63,Priority3,0,1485,4494658,8554351,1147,4640422,4950130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,38,60,3,8,48,200,0,0,0,360,Battery,17.18764,104.86637
2023-04-30,KHM,KHM0116,KHM0116_BANTEUNG,Xebangfai,5,13,24760,9210391.571,13501562.66,Priority3,176270,18209,4448481,8487293,6551,4761911,5014270,7.2,1,7.2,1,0,0,7.2,1,0,0,0,0,0,0,0,0,LTC to Site,45,60,9,13,48,200,0,0,0,30,Battery,17.572898,105.227871
2022-12-31,KHM,KHM0087,KHM0087_NONSILA,Thakhek,5,12,2326,9039487.758,13491502.04,Priority3,130563,1247,4490994,8567319,1079,4548493,4924183,6,3,6,3,0,0,6,3,0,0,0,0,0,0,0,0,LTC to Site,38,60,3,8,48,200,0,0,0,360,Battery,17.18764,104.86637
2022-10-31,XSB,XSB0053,XSB0053_NAMXANB,Thathom,5,9,797,6936801.728,13475910.96,Priority3,105054,548,2911682,9060154,249,4025119,4415757,6.4,2,0,1,6.4,1,0,1,6.4,1,0,0,0,0,0,0,MC THATHOM To Site,8,1830,0,30,0,0,0,0,0,0,No Battery,19.08674,103.619702
2023-04-30,ATP,ATP0052,ATP0052_CHALERNXAY,Sanxai,5,16,557,7112769.093,13473871.31,Priority3,864573,456,6521556,12773559,101,591213,700312,28.9,12,24.7,11,4.2,1,16.9,10,1.7,1,0,0,0,0,10.3,1,LTC to Site,87,120,21,57,48,200,0,0,0,25,Battery,15.16606,107.078664
2022-07-31,XKG,XKG0047,XKG0047_POWERHOUSE,Laman,5,9,874,5292112.344,13467589.44,Priority3,850775,797,4866772,12626239,77,425340,841351,52.2,11,15.3,7,36.9,4,43.4,10,0,0,0,0,8.8,1,0,0,LTC to Site,85,180,25,21,48,100,0,0,0,10,Battery,15.5664957,106.9825053
2022-08-31,SVN,SVN0239,SVN0239_NATHONG,Phin,5,11,9163,7242496.177,13465292.61,Priority3,249759,6978,5267128,11244630,2185,1975369,2220662,12.6,11,11.7,10,0.9,2,11.6,10,1,2,0,0,0,0,0,0,MC_XEPONE To site,61,80,22.4,56,48,200,0,0,5.5,210,Battery_Gen,16.57982,105.80246
2023-03-31,CHP,CHP0146,CHP0146_LOPPADEE,Khong,6,18,6964,8731733.28," 13,453,471 ",Priority3,423133,5080,4168807,8653186,1884,4562926,4800285,13,2,1.9,1,11.1,1,13,2,0,0,0,0,0,0,0,0,MC_KHONG To Site,30,90,17.6,52,48,200,0,0,0,60,Battery,14.031078,105.836197
2022-08-31,KHM,KHM0189,KHM0189_PHONMEUANG,Boualapha,5,7,1786,10456504.59,13424187.04,Priority3,889533,,,,,,,70.4,20,32.3,14,38.1,6,63,17,6.3,2,0,0,0,0,1.1,1,MC Xaybuathong To Site,52,75,12,26,48,200,0,0,0,0,Battery no backup,17.31477,105.61689
2022-11-30,VTP,VTP0274,VTP0274_NAMFEUANG,Met,5,8,720,6901828.58,13422215.97,Priority3,1347814,545,3324997,9655707,175,3576832,3766509,90.4,3,37.6,2,52.8,1,0,0,90.4,3,0,0,0,0,0,0,MC VANGVIENG To SITE,125,300,10,45,48,200,0,0,0,120,Battery,18.9205,101.8941
2022-06-30,KHM,KHM0065,KHM0065_PHALEAM,Thakhek,5,20,1211,8555382.163,13417183.69,Priority3,1041695,791,5623100,10382682,420,2932282,3034502,28,7,3.7,3,24.3,4,28,7,0,0,0,0,0,0,0,0,LTC to Site,40,55,8,16,48,200,0,0,0,30,Battery,17.53193,104.85498
2022-11-30,CHP,CHP0146,CHP0146_LOPPADEE,Khong,6,17,5266,8575242.571," 13,416,777 ",Priority3,2133640,3428,3984782,8603126,1838,4590460,4813651,67.4,6,26.1,3,41.3,3,23.8,2,0,0,41.2,2,0,0,2.4,2,MC_KHONG To Site,30,90,17.6,52,48,200,0,0,0,60,Battery,14.031078,105.836197
2022-12-31,KHM,KHM0116,KHM0116_BANTEUNG,Xebangfai,5,21,20516,9192976.906,13416276.64,Priority3,477865,14913,3898435,7992301,5603,5294542,5423976,12.6,3,9.9,2,2.7,1,4.8,2,0,0,0,0,0,0,7.8,1,LTC to Site,45,60,9,13,48,200,0,0,0,30,Battery,17.572898,105.227871
2023-02-28,SVN,SVN0131,SVN0131_KEANGHINKEO,SONGKHON,5,12,3647,8415286.709,13381898.59,Priority3,0,2287,6198429,10863126,1360,2216858,2518772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MC_SONGKHON To site,9.4,20,126,38,48,100,0,0,0,0,Battery no backup,16.157141,105.184128
2023-02-28,CHP,CHP0255,CHP0255_HUAYNA,Champasak,5,9,1353,9179758.748,13333529.94,Priority3,3968,628,2726426,6219077,725,6453333,7114453,0.2,1,0.2,1,0,0,0.2,1,0,0,0,0,0,0,0,0,LTC to Site,70,180,14.7,44,48,200,0,0,0,60,Battery,14.87644,105.63364
2022-10-31,VTP,VTP0274,VTP0274_NAMFEUANG,Met,5,8,586,6702541.832,13332514.43,Priority3,1496324,447,3247308,9676189,139,3455233,3656326,104.4,5,5.1,3,99.3,2,16,4,88.4,1,0,0,0,0,0,0,MC VANGVIENG To SITE,125,300,10,45,48,200,0,0,0,120,Battery,18.9205,101.8941
2022-07-31,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,6,10054,7050628.084,13276093.7,Priority3,8922,6676,3692625,9588815,3378,3358003,3687279,0.8,2,0.8,2,0,0,0.8,2,0,0,0,0,0,0,0,0,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2022-07-31,XSB,XSB0036,XSB0036_NAMXAN,Longcheng,5,17,3296,6666138.731,13256110.67,Priority3,1797771,1931,3133259,9165516,1365,3532880,4090595,59.4,10,10.1,7,49.2,3,53.7,9,5.6,1,0,0,0,0,0,0,LTC to Site,54,915,0,32,0,0,0,0,0,40,Battery,18.982051,102.943124
2022-06-30,PSL,PSL0004,PSL0004_OU7,Phongsali,5,15,913,6988432.203,13247670.58,Priority3,1427804,716,4031566,10110993,197,2956866,3136678,51.8,14,47.5,12,4.3,2,40.1,12,7.8,1,0,0,0,0,3.9,1,LTC to Site,123,300,5,22,48,200,0,0,9,0,Generator,22.07291,102.26033
2022-05-31,XKG,XKG0047,XKG0047_POWERHOUSE,Laman,5,6,763,5062605.702,13246840.53,Priority3,37390,692,4703679,12549940,71,358927,696900,3.5,5,3.5,5,0,0,3.5,5,0,0,0,0,0,0,0,0,LTC to Site,85,180,25,21,48,100,0,0,0,10,Battery,15.5664957,106.9825053
2022-06-30,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,10,9561,6980685.616,13194863.52,Priority3,361026,6317,3493819,9322406,3244,3486866,3872458,19.7,3,7.5,2,12.2,1,0.4,1,0,0,0,0,0,0,19.3,2,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2022-05-31,ATP,ATP0082,ATP0082_BORKHAMNAMSOUAN,Phouvong,5,6,413,5933884.149,13189990.49,Priority3,65595,340,5010224,12052299,73,923660,1137691,6.2,1,6.2,1,0,0,0,0,6.2,1,0,0,0,0,0,0,LTC to Site,84,180,17,27,48,200,0,0,0,25,Battery,14.674324,107.33304
2022-08-31,KHM,KHM0065,KHM0065_PHALEAM,Thakhek,5,20,947,8864912.324,13173739.04,Priority3,555988,625,5633222,9848845,322,3231691,3324894,15.7,7,8,5,7.8,2,15.7,7,0,0,0,0,0,0,0,0,LTC to Site,40,55,8,16,48,200,0,0,0,30,Battery,17.53193,104.85498
2023-01-31,XKG,XKG0051,XKG0051_PANONE,Karum,6,15,947,7095788.949," 13,172,097 ",Priority3,865747,819,6086796,11993403,128,1008993,1178693,32.6,1,32.6,1,0,0,0,0,32.6,1,0,0,0,0,0,0,LTC to Site,143,330,32,28,48,200,0,0,0,60,Battery,15.801673,107.140766
2022-09-30,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,10,9683,7060407.896,13132451.33,Priority3,78430,6419,3500515,9158308,3264,3559893,3974143,4.3,3,0.3,1,4,2,4.3,3,0,0,0,0,0,0,0,0,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2023-01-31,KHM,KHM0120,KHM0120_NONGBONE,Boualapha,5,13,3863,9381277.067,13123408.77,Priority3,77612,2333,3408338,6915783,1530,5972939,6207626,3.4,2,3.4,2,0,0,3.4,2,0,0,0,0,0,0,0,0,LTC to Site,55,75,10,20,48,100,0,0,0,10,Battery,17.107064,105.886874
2022-10-31,ATP,ATP0082,ATP0082_BORKHAMNAMSOUAN,Phouvong,5,6,371,6067134.91,13081200.21,Priority3,325272,296,5158187,11966095,75,908948,1115105,30.8,4,7.3,2,23.5,2,30.8,4,0,0,0,0,0,0,0,0,LTC to Site,84,180,17,27,48,200,0,0,0,25,Battery,14.674324,107.33304
2022-05-31,KHM,KHM0089,KHM0089_PONGKEW,Nongbok,5,13,1830,9511471.308,13069644.64,Priority3,1106704,2613,1475021,4378442,2163,1944512,2080477,48.5,14,26.2,11,22.2,3,48.5,14,0,0,0,0,0,0,0,0,LTC to Site,55,75,10,24,48,200,0,0,0,30,Battery,17.164777,104.929505
2023-02-28,CHP,CHP0215,CHP0215_HOUAYGNANG,Xanasomboun,5,14,3875,8545788.497,13068048.39,Priority3,182797,2307,2977240,7331573,1568,5568549,5736475,6.7,1,6.7,1,0,0,6.7,1,0,0,0,0,0,0,0,0,LTC to Site,35,60,17.6,52,48,200,0,0,0,60,Battery,15.2307,105.669
2022-12-31,VTP,VTP0240,VTP0240_LONGMARKKHAY,Kasi,5,12,1172,7701064.205,13024276.91,Priority3,458651,797,1710546,6587559,375,5990518,6436718,21.9,5,13,4,8.9,1,11.6,3,10.3,2,0,0,0,0,0,0,MC VANGVIENG To SITE,87,240,15,48,48,200,0,0,0,30,Battery,19.2888,102.4467
2023-04-30,XKG,XKG0051,XKG0051_PANONE,Karum,6,15,974,6037458.828," 13,019,693 ",Priority3,415907,870,5283185,12012932,104,754274,1006761,15.3,8,13.9,7,1.5,1,12.5,7,2.8,1,0,0,0,0,0,0,LTC to Site,143,330,32,28,48,200,0,0,0,60,Battery,15.801673,107.140766
2022-11-30,PSL,PSL0004,PSL0004_OU7,Phongsali,5,15,886,6691734.919,13012998.47,Priority3,310866,732,3785277,9774047,154,2906458,3238951,11.5,4,6,3,5.5,1,0,0,11.5,4,0,0,0,0,0,0,LTC to Site,123,300,5,22,48,200,0,0,9,0,Generator,22.07291,102.26033
2023-01-31,XSB,XSB0041,XSB0041_XAMTHONG,Longcheng,5,22,1765,7248496.665,13010134.38,Priority3,0,1151,2482533,7681809,614,4765964,5328326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,78,1220,0,30,0,0,0,0,5.5,40,Battery_Gen,19.1794,102.8912
2022-09-30,PSL,PSL0042,PSL0042_MORJI_HUAYSAN,Boun-Tai,5,10,1756,7989040.392,13005272.32,Priority3,541886,1063,6084389,10640745,693,1904652,2364527,30,10,17.4,9,12.6,1,16.5,8,12.6,1,0,0,0,0,0.9,1,LTC to Site,19,60,4,18,48,200,0,0,0,60,Battery,21.30358,101.98354
2022-08-31,KHM,KHM0089,KHM0089_PONGKEW,Nongbok,5,25,1307,9535125.131,13002057.68,Priority3,695540,1492,1491497,4096382,1283,2293933,2404466,15.9,5,12.4,4,3.5,1,15.9,5,0,0,0,0,0,0,0,0,LTC to Site,55,75,10,24,48,200,0,0,0,30,Battery,17.164777,104.929505
2022-07-31,VTP,VTP0247,VTP0247_NONGSAN,Kasi,6,8,676,8346288.981," 12,984,948 ",Priority3,1459061,368,2795801,7077619,308,5550488,5907329,104.5,14,17.5,8,87,6,40.6,11,37.9,2,0,0,0,0,26,1,MC VANGVIENG To SITE,98,240,15,50,48,200,0,0,0,60,Battery,19.1392,102.0066
2022-04-30,XSB,XSB0041,XSB0041_XAMTHONG,Longcheng,5,13,1617,6134862.768,12984473.85,Priority3,555447,1042,2679499,9140142,575,3455364,3844332,23.7,6,12.5,4,11.2,2,13.6,5,10.1,1,0,0,0,0,0,0,LTC to Site,78,1220,0,30,0,0,0,0,5.5,40,Battery_Gen,19.1794,102.8912
2022-07-31,SVN,SVN0226,SVN0226_PHALANTAI,Phalanxai,5,13,9318,8864287.632,12979086.53,Priority3,183173,6724,3101167,7083519,2594,5763121,5895567,8.1,10,6.8,8,1.3,2,8.1,10,0,0,0,0,0,0,0,0,LTC to Site,100,150,22.4,56,48,100,0,0,5.5,60,Battery_Gen,16.659995,105.560546
2022-09-30,VTP,VTP0240,VTP0240_LONGMARKKHAY,Kasi,5,12,858,7700721.673,12962975.79,Priority3,997429,561,1768312,6716561,297,5932409,6246415,46.2,2,0.9,1,45.3,1,0.9,1,45.3,1,0,0,0,0,0,0,MC VANGVIENG To SITE,87,240,15,48,48,200,0,0,0,30,Battery,19.2888,102.4467
2023-04-30,ATP,ATP0082,ATP0082_BORKHAMNAMSOUAN,Phouvong,5,11,500,6589861.055,12954148.14,Priority3,1025537,391,5916675,11997130,109,673186,957018,51.8,13,10.7,6,41.1,7,44.8,11,7,2,0,0,0,0,0,0,LTC to Site,84,180,17,27,48,200,0,0,0,25,Battery,14.674324,107.33304
2022-11-30,CHP,CHP0291,CHP0291_THAPHO,Khong,5,13,10515,8413325.96,12944292.35,Priority3,28765,7288,2676837,6839556,3227,5736489,6104736,1.2,1,1.2,1,0,0,1.2,1,0,0,0,0,0,0,0,0,MC_KHONG To Site,50,60,17.6,52,48,200,0,0,0,120,Battery,14.37578,105.87297
2023-01-31,KHM,KHM0189,KHM0189_PHONMEUANG,Boualapha,5,7,2351,8382397.76,12925665.81,Priority3,67756,1317,3644833,7927093,1034,4737565,4998573,5.6,1,5.6,1,0,0,5.6,1,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,52,75,12,26,48,200,0,0,0,0,Battery no backup,17.31477,105.61689
2022-10-31,CHP,CHP0291,CHP0291_THAPHO,Khong,5,13,9446,8864766.486,12925640.97,Priority3,906880,6433,2584679,6338147,3013,6280087,6587494,40.2,5,35.2,3,5.1,2,1.5,2,28.9,1,9.8,2,0,0,0,0,MC_KHONG To Site,50,60,17.6,52,48,200,0,0,0,120,Battery,14.37578,105.87297
2023-02-28,PSL,PSL0004,PSL0004_OU7,Phongsali,5,15,817,7562381.016,12923036.07,Priority3,215384,660,4126752,9244618,157,3435629,3678418,7.5,2,1.7,1,5.7,1,0,0,7.5,2,0,0,0,0,0,0,LTC to Site,123,300,5,22,48,200,0,0,9,0,Generator,22.07291,102.26033
2022-06-30,KHM,KHM0110,KHM0110_NABEUNG,Xebangfai,5,15,19063,6719992.365,12907411.85,Priority3,928617,12893,3094252,9218394,6170,3625740,3689018,34.5,12,19.4,8,15.1,5,34.5,12,0,0,0,0,0,0,0,0,LTC to Site,35,48,10,18,48,200,0,0,0,360,Battery,17.23394,104.994
2023-04-30,CHP,CHP0291,CHP0291_THAPHO,Khong,5,13,17684,7814378.13,12860754.14,Priority3,601955,12779,3095032,7572911,4905,4719346,5287843,25.9,6,0,0,25.9,6,25.9,6,0,0,0,0,0,0,0,0,MC_KHONG To Site,50,60,17.6,52,48,200,0,0,0,120,Battery,14.37578,105.87297
2022-12-31,CHP,CHP0291,CHP0291_THAPHO,Khong,5,7,13258,8118549.968,12832322.51,Priority3,13798,9342,2789123,7092457,3916,5329427,5739866,1.1,1,1.1,1,0,0,1.1,1,0,0,0,0,0,0,0,0,MC_KHONG To Site,50,60,17.6,52,48,200,0,0,0,120,Battery,14.37578,105.87297
2023-02-28,KHM,KHM0212,KHM0212_SA_ANG,Boualapha,5,17,2194,10144441.62,12822711.45,Priority3,57244,1314,2629227,5215408,880,7515215,7607304,1.8,2,1.8,2,0,0,1.8,2,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,92,150,10,28,48,200,0,0,0,360,Battery,17.572898,105.227871
2022-08-31,KHM,KHM0116,KHM0116_BANTEUNG,Xebangfai,5,27,19334,9198415.522,12815310.43,Priority3,151579,13715,3979405,7415849,5619,5219011,5399461,3.3,2,0.7,1,2.6,1,3.3,2,0,0,0,0,0,0,0,0,LTC to Site,45,60,9,13,48,200,0,0,0,30,Battery,17.572898,105.227871
2023-01-31,VTP,VTP0240,VTP0240_LONGMARKKHAY,Kasi,5,12,1115,7780384.958,12806244.37,Priority3,30983,737,1611940,6019661,378,6168445,6786583,1.5,3,1.5,3,0,0,1.5,3,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,87,240,15,48,48,200,0,0,0,30,Battery,19.2888,102.4467
2022-04-30,PSL,PSL0034,PSL0034_PHOUTAXAN,Gnot-Ou,5,12,5551,6140782.18,12786028.28,Priority3,415546,3965,4842404,11287072,1586,1298378,1498956,19.5,5,16.8,4,2.7,1,16.5,3,0.3,1,0,0,0,0,2.7,1,LTC to Site,15,60,6,22,48,200,0,0,17 ,0,Generator,22.090598,101.842534
2023-04-30,KHM,KHM0189,KHM0189_PHONMEUANG,Boualapha,5,13,2656,8263911.612,12785838.44,Priority3,40844,1528,4031170,8174822,1128,4232742,4611016,1.8,2,0.3,1,1.5,1,1.8,2,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,52,75,12,26,48,200,0,0,0,0,Battery no backup,17.31477,105.61689
2022-06-30,KHM,KHM0138,KHM0138_NAMDIK,Hinboun,5,26,656,7915773.009,12785796.1,Priority3,360488,480,7532977,12393342,176,382796,392454,7.8,5,5.9,4,1.9,1,7.8,5,0,0,0,0,0,0,0,0,LTC to Site,30,40,12,26,48,200,0,0,0,180,Battery,17.606632,104.69611
2022-05-31,KHM,KHM0189,KHM0189_PHONMEUANG,Boualapha,5,7,1906,10303147.93,12785195.01,Priority3,1307733,,,,,,,108.7,12,27.4,6,81.3,6,108.7,12,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,52,75,12,26,48,200,0,0,0,0,Battery no backup,17.31477,105.61689
2023-02-28,VTP,VTP0274,VTP0274_NAMFEUANG,Met,5,8,737,6909593.26,12731260.5,Priority3,9473,537,3623362,9304921,200,3286231,3426339,0.6,1,0,0,0.6,1,0.6,1,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,125,300,10,45,48,200,0,0,0,120,Battery,18.9205,101.8941
2022-12-31,CHP,CHP0346,CHP0346_NONGAEK,Pathoumphon,5,12,1000,5994478.508,12720504.09,Priority3,117972,702,3729332,9849580,298,2265147,2870924,5.8,3,0.8,1,5,2,5.8,3,0,0,0,0,0,0,0,0,LTC to Site,75,180,16.3,50,48,200,0,0,0,120,Battery,14.88157,106.176459
2022-12-31,XKG,XKG0047,XKG0047_POWERHOUSE,Laman,5,9,616,5922958.915,12678785.47,Priority3,228354,545,5262952,11645940,71,660007,1032846,14.9,3,14.9,3,0,0,14.9,3,0,0,0,0,0,0,0,0,LTC to Site,85,180,25,21,48,100,0,0,0,10,Battery,15.5664957,106.9825053
2022-11-30,LPB,LPB0195,LPB0195_QKAJAM,Xiang-Ngeun,5,10,9951,6691733.531,12678521.94,Priority3,96850,6856,3334493,8901850,3095,3357241,3776672,5.5,1,0,0,5.5,1,5.5,1,0,0,0,0,0,0,0,0,MC_XiengNgern T o site,50,120,60,45,48,500,0,0,0,60,Battery,19.5531,102.239
2022-10-31,KHM,KHM0065,KHM0065_PHALEAM,Thakhek,5,20,1047,8665865.128,12675974.89,Priority3,909808,703,5204351,9128084,344,3461514,3547891,26.7,3,2.3,1,24.5,2,26.7,3,0,0,0,0,0,0,0,0,LTC to Site,40,55,8,16,48,200,0,0,0,30,Battery,17.53193,104.85498
2022-12-31,XSB,XSB0041,XSB0041_XAMTHONG,Longcheng,5,11,2134,6604128.155,12655048.01,Priority3,3402,1477,2380401,7856939,657,4223727,4798109,0.2,1,0.2,1,0,0,0.2,1,0,0,0,0,0,0,0,0,LTC to Site,78,1220,0,30,0,0,0,0,5.5,40,Battery_Gen,19.1794,102.8912
