Month,Province,Code_Site,Site_name,District,Issue,Part,Number_ofCell,Downtime_hour,Count_Down
2023-04-30,SVN,SVN0053,SVN0053_PARKBOR,Kaisone,AC POWER,Night,15,2,1
2023-04-30,SVN,SVN0054,SVN0054_PHONGSAVAN_BANK,Kaisone,AC POWER,Night,9,2,1
2023-04-30,SVN,SVN0055,SVN0055_PHONPASERD_HOTEL,Kaisone,AC POWER,Night,12,2,1
2023-04-30,SVN,SVN0057,SVN0057_PHONSAVAN_SC,Kaisone,AC POWER,Day,23,7.608695652,2
2023-04-30,SVN,SVN0057,SVN0057_PHONSAVAN_SC,Kaisone,AC POWER,Night,23,4,2
2023-04-30,SVN,SVN0058,SVN0058_PHONSAVANGTAI,Kaisone,AC POWER,Day,21,2.476190476,1
2023-04-30,SVN,SVN0060,SVN0060_PHONSAWANG,Kaisone,AC POWER,Day,17,0.411764706,1
2023-04-30,SVN,SVN0060,SVN0060_PHONSAWANG,Kaisone,AC POWER,Night,17,7.411764706,1
2023-04-30,SVN,SVN0061,SVN0061_PHONSAWANGNUEA,Kaisone,AC POWER,Day,5,1.8,1
2023-04-30,SVN,SVN0062,SVN0062_PHONSAY,Kaisone,AC POWER,Day,16,1.8125,1
2023-04-30,SVN,SVN0063,SVN0063_PHONSAY_GASS,Kaisone,AC POWER,Day,12,4.333333333,2
2023-04-30,SVN,SVN0063,SVN0063_PHONSAY_GASS,Kaisone,AC POWER,Night,12,8.916666667,1
2023-04-30,SVN,SVN0064,SVN0064_PHONSIM,Kaisone,AC POWER,Day,21,16.85714286,2
2023-04-30,SVN,SVN0064,SVN0064_PHONSIM,Kaisone,AC POWER,Night,21,0.619047619,1
2023-04-30,SVN,SVN0065,SVN0065_ROAD_A2,Kaisone,AC POWER,Day,9,1.777777778,1
2023-04-30,SVN,SVN0067,SVN0067_SAMARKKHIXAI_MK,Kaisone,AC POWER,Day,15,0.4,1
2023-04-30,SVN,SVN0067,SVN0067_SAMARKKHIXAI_MK,Kaisone,AC POWER,Night,15,2,1
2023-04-30,SVN,SVN0068,SVN0068_SANAMXAI,Kaisone,AC POWER,Day,15,18.13333333,1
2023-04-30,SVN,SVN0069,SVN0069_SAPHANNUEA,Kaisone,AC POWER,Day,12,0.416666667,1
2023-04-30,SVN,SVN0069,SVN0069_SAPHANNUEA,Kaisone,AC POWER,Night,12,2,1
2023-04-30,SVN,SVN0070,SVN0070_SAVAN_ITEC,Kaisone,AC POWER,Night,18,1.5,1
2023-04-30,SVN,SVN0073,SVN0073_SERNDONMEUANG,Kaisone,AC POWER,Day,7,1.428571429,2
2023-04-30,SVN,SVN0073,SVN0073_SERNDONMEUANG,Kaisone,AC POWER,Night,7,2,1
2023-04-30,SVN,SVN0074,SVN0074_SOMPOIY,Kaisone,AC POWER,Day,12,1.333333333,1
2023-04-30,SVN,SVN0077,SVN0077_SUNANTHA,Kaisone,AC POWER,Night,20,2,1
2023-04-30,SVN,SVN0079,SVN0079_THAHEA,Kaisone,AC POWER,Night,15,2,1
2023-04-30,SVN,SVN0080,SVN0080_THAHOUXANG,Kaisone,AC POWER,Day,8,0.125,0
2023-04-30,SVN,SVN0080,SVN0080_THAHOUXANG,Kaisone,AC POWER,Night,8,2.25,1
2023-04-30,SVN,SVN0082,SVN0082_THAOUDOM,Kaisone,AC POWER,Day,12,1.166666667,1
2023-04-30,SVN,SVN0082,SVN0082_THAOUDOM,Kaisone,AC POWER,Night,12,2,1
2023-04-30,SVN,SVN0083,SVN0083_THASANO,Kaisone,AC POWER,Day,12,0.5,1
2023-04-30,SVN,SVN0083,SVN0083_THASANO,Kaisone,AC POWER,Night,12,2,1
2023-04-30,SVN,SVN0084,SVN0084_SOULINSOOK,Kaisone,AC POWER,Day,9,1.222222222,1
2023-04-30,SVN,SVN0084,SVN0084_SOULINSOOK,Kaisone,AC POWER,Night,9,2,1
2023-04-30,SVN,SVN0085,SVN0085_VIENGSAVANH,Kaisone,AC POWER,Night,4,2,1
2023-04-30,SVN,SVN0086,SVN0086_WATHOUAMEUANG,Kaisone,AC POWER,Night,9,2,1
2023-04-30,SVN,SVN0087,SVN0087_WATNONSAVART,Kaisone,AC POWER,Day,9,1.555555556,1
2023-04-30,SVN,SVN0090,SVN0090_XAIYAMONGKHOUN,Kaisone,AC POWER,Night,13,2,1
2023-04-30,SVN,SVN0091,SVN0091_XAIYAPHOUM,Kaisone,AC POWER,Night,13,2,1
2023-04-30,SVN,SVN0092,SVN0092_XONPHAO,Kaisone,AC POWER,Day,15,0.8,1
2023-04-30,SVN,SVN0093,SVN0093_XORKVANG1,Kaisone,AC POWER,Day,3,3.666666667,1
2023-04-30,SVN,SVN0093,SVN0093_XORKVANG1,Kaisone,AC POWER,Night,3,13.66666667,1
2023-04-30,SVN,SVN0095,SVN0095_ARHONG,Outhoumphon,OTHER,Night,9,8.777777778,1
2023-04-30,SVN,SVN0095,SVN0095_ARHONG,Outhoumphon,AC POWER,Day,9,2.222222222,2
2023-04-30,SVN,SVN0096,SVN0096_ARMY109,Outhoumphon,AC POWER,Night,16,0.6875,1
2023-04-30,SVN,SVN0097,SVN0097_BANNA,Outhoumphon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0098,SVN0098_CHALEUNSOUK,Outhoumphon,AC POWER,Night,6,0.5,1
2023-04-30,SVN,SVN0099,SVN0099_CHANTHALANGSI,Outhoumphon,AC POWER,Day,11,12,1
2023-04-30,SVN,SVN0099,SVN0099_CHANTHALANGSI,Outhoumphon,AC POWER,Night,11,0.727272727,1
2023-04-30,SVN,SVN0100,SVN0100_CHOMPHET,Outhoumphon,AC POWER,Day,9,0.777777778,1
2023-04-30,SVN,SVN0100,SVN0100_CHOMPHET,Outhoumphon,AC POWER,Night,9,0.888888889,1
2023-04-30,SVN,SVN0101,SVN0101_DONGTHA,Outhoumphon,OPTIC,Night,9,0.555555556,0
2023-04-30,SVN,SVN0101,SVN0101_DONGTHA,Outhoumphon,AC POWER,Day,9,1.888888889,1
2023-04-30,SVN,SVN0102,SVN0102_HOSPITAL109,Outhoumphon,AC POWER,Night,9,0.666666667,1
2023-04-30,SVN,SVN0103,SVN0103_KANGPHOSI,Outhoumphon,OPTIC,Night,7,0.714285714,0
2023-04-30,SVN,SVN0103,SVN0103_KANGPHOSI,Outhoumphon,AC POWER,Day,7,1,1
2023-04-30,SVN,SVN0103,SVN0103_KANGPHOSI,Outhoumphon,AC POWER,Night,7,0.285714286,1
2023-04-30,SVN,SVN0104,SVN0104_KHOKYAI,Outhoumphon,AC POWER,Day,11,19.27272727,1
2023-04-30,SVN,SVN0104,SVN0104_KHOKYAI,Outhoumphon,AC POWER,Night,11,0.272727273,1
2023-04-30,SVN,SVN0106,SVN0106_NAHUAKHUA,Outhoumphon,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0106,SVN0106_NAHUAKHUA,Outhoumphon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0109,SVN0109_NASAY,Outhoumphon,AC POWER,Night,11,2.363636364,2
2023-04-30,SVN,SVN0110,SVN0110_NONGBUATHONG,Outhoumphon,OPTIC,Night,16,0.3125,0
2023-04-30,SVN,SVN0110,SVN0110_NONGBUATHONG,Outhoumphon,AC POWER,Day,16,3.5625,2
2023-04-30,SVN,SVN0111,SVN0111_NONGPET,Outhoumphon,OPTIC,Night,9,0.555555556,0
2023-04-30,SVN,SVN0111,SVN0111_NONGPET,Outhoumphon,AC POWER,Day,9,14.66666667,2
2023-04-30,SVN,SVN0112,SVN0112_PHONDUEA,Outhoumphon,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0112,SVN0112_PHONDUEA,Outhoumphon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0113,SVN0113_PHINNEUA,Outhoumphon,AC POWER,Day,19,16.73684211,1
2023-04-30,SVN,SVN0113,SVN0113_PHINNEUA,Outhoumphon,AC POWER,Night,19,0.789473684,1
2023-04-30,SVN,SVN0114,SVN0114_SANAMSAY_XENO,Outhoumphon,EQUIPMENT,Night,16,21.5,0
2023-04-30,SVN,SVN0114,SVN0114_SANAMSAY_XENO,Outhoumphon,AC POWER,Day,16,0.75,1
2023-04-30,SVN,SVN0114,SVN0114_SANAMSAY_XENO,Outhoumphon,AC POWER,Night,16,0.25,0
2023-04-30,SVN,SVN0115,SVN0115_SIBOUNHUEANG,Outhoumphon,AC POWER,Day,4,16.25,2
2023-04-30,SVN,SVN0116,SVN0116_VONGPHANSI,Outhoumphon,AC POWER,Night,6,0.833333333,1
2023-04-30,SVN,SVN0118,SVN0118_XAIOUDOM_CHICKEN,Outhoumphon,AC POWER,Day,9,1.222222222,1
2023-04-30,SVN,SVN0120,SVN0120_XAISAART,Outhoumphon,AC POWER,Day,9,0.555555556,1
2023-04-30,SVN,SVN0120,SVN0120_XAISAART,Outhoumphon,AC POWER,Night,9,0.222222222,0
2023-04-30,SVN,SVN0121,SVN0121_XAISOMBOON,Outhoumphon,AC POWER,Day,16,0.5625,1
2023-04-30,SVN,SVN0121,SVN0121_XAISOMBOON,Outhoumphon,AC POWER,Night,16,0.75,1
2023-04-30,SVN,SVN0122,SVN0122_XAIYAPHET,Outhoumphon,AC POWER,Day,16,5.75,2
2023-04-30,SVN,SVN0122,SVN0122_XAIYAPHET,Outhoumphon,AC POWER,Night,16,0.5,1
2023-04-30,SVN,SVN0123,SVN0123_XAYMONGKHOUN,Outhoumphon,AC POWER,Day,10,1.2,1
2023-04-30,SVN,SVN0124,SVN0124_XENO,Outhoumphon,OTHER,Night,3,1.666666667,1
2023-04-30,SVN,SVN0125,SVN0125_YANGPHOSI,Kaisone,AC POWER,Day,13,0.615384615,1
2023-04-30,SVN,SVN0125,SVN0125_YANGPHOSI,Kaisone,AC POWER,Night,13,2,1
2023-04-30,SVN,SVN0126,SVN0126_DONGSAVANG,Songkhon,AC POWER,Day,12,8.666666667,3
2023-04-30,SVN,SVN0126,SVN0126_DONGSAVANG,Songkhon,AC POWER,Night,12,4.5,1
2023-04-30,SVN,SVN0127,SVN0127_DONVAI,Songkhon,AC POWER,Day,13,5.923076923,4
2023-04-30,SVN,SVN0127,SVN0127_DONVAI,Songkhon,AC POWER,Night,13,5.769230769,1
2023-04-30,SVN,SVN0128,SVN0128_DONYAI,Songkhon,AC POWER,Day,9,4.777777778,4
2023-04-30,SVN,SVN0128,SVN0128_DONYAI,Songkhon,AC POWER,Night,9,1.666666667,1
2023-04-30,SVN,SVN0129,SVN0129_HUAYMUANG,Songkhon,AC POWER,Night,9,15,2
2023-04-30,SVN,SVN0130,SVN0130_KEANGDON,SONGKHON,AC POWER,Day,3,4.333333333,3
2023-04-30,SVN,SVN0130,SVN0130_KEANGDON,SONGKHON,AC POWER,Night,3,10.33333333,2
2023-04-30,SVN,SVN0131,SVN0131_KEANGHINKEO,SONGKHON,AC POWER,Day,12,0.75,1
2023-04-30,SVN,SVN0131,SVN0131_KEANGHINKEO,SONGKHON,AC POWER,Night,12,17.58333333,2
2023-04-30,SVN,SVN0132,SVN0132_KHEUMSAWANG,Songkhon,AC POWER,Day,10,1,0
2023-04-30,SVN,SVN0132,SVN0132_KHEUMSAWANG,Songkhon,AC POWER,Night,10,1.6,1
2023-04-30,SVN,SVN0133,SVN0133_LAHAKHOK,Songkhon,AC POWER,Night,11,0.454545455,1
2023-04-30,SVN,SVN0134,SVN0134_THAKHAMLIEN,Songkhon,AC POWER,Day,3,3.666666667,1
2023-04-30,SVN,SVN0137,SVN0137_LAOHUAKHAM,Champhon,AC POWER,Night,9,5,1
2023-04-30,SVN,SVN0139,SVN0139_NADOU,Songkhon,AC POWER,Night,9,1.888888889,1
2023-04-30,SVN,SVN0140,SVN0140_NAHOIYPANG,SONGKHON,AC POWER,Day,9,0.555555556,1
2023-04-30,SVN,SVN0140,SVN0140_NAHOIYPANG,SONGKHON,AC POWER,Night,9,1.555555556,1
2023-04-30,SVN,SVN0141,SVN0141_NAJALURN,SONGKHON,AC POWER,Day,5,3.6,3
2023-04-30,SVN,SVN0141,SVN0141_NAJALURN,SONGKHON,AC POWER,Night,5,1.2,1
2023-04-30,SVN,SVN0143,SVN0143_NAKHAMNON,Songkhon,AC POWER,Day,6,1.166666667,1
2023-04-30,SVN,SVN0143,SVN0143_NAKHAMNON,Songkhon,AC POWER,Night,6,1.5,1
2023-04-30,SVN,SVN0144,SVN0144_NAPHONGTHA,Songkhon,AC POWER,Night,6,1.5,1
2023-04-30,SVN,SVN0145,SVN0145_NAPHONGTIEW,Songkhon,AC POWER,Night,9,1.555555556,1
2023-04-30,SVN,SVN0146,SVN0146_NAYOUNG,Songkhon,AC POWER,Night,16,1.5625,1
2023-04-30,SVN,SVN0147,SVN0147_NONGBUATHA,Songkhon,AC POWER,Day,12,0.666666667,1
2023-04-30,SVN,SVN0147,SVN0147_NONGBUATHA,Songkhon,AC POWER,Night,12,1.583333333,1
2023-04-30,SVN,SVN0148,SVN0148_NONGKHORN,Songkhon,AC POWER,Day,9,17.33333333,1
2023-04-30,SVN,SVN0149,SVN0149_NONGNOKKHIEN,Songkhon,AC POWER,Night,6,9.5,1
2023-04-30,SVN,SVN0151,SVN0151_NONKHANTHONG,Songkhon,AC POWER,Day,6,1.5,3
2023-04-30,SVN,SVN0151,SVN0151_NONKHANTHONG,Songkhon,AC POWER,Night,6,0.5,1
2023-04-30,SVN,SVN0152,SVN0152_KOKWAR,Songkhon,AC POWER,Day,9,0.888888889,1
2023-04-30,SVN,SVN0152,SVN0152_KOKWAR,Songkhon,AC POWER,Night,9,0.444444444,1
2023-04-30,SVN,SVN0153,SVN0153_NONSANGA,Songkhon,AC POWER,Day,9,1.333333333,2
2023-04-30,SVN,SVN0153,SVN0153_NONSANGA,Songkhon,AC POWER,Night,9,6.444444444,2
2023-04-30,SVN,SVN0154,SVN0154_PEUOKHAO,Songkhon,AC POWER,Day,8,2.125,1
2023-04-30,SVN,SVN0154,SVN0154_PEUOKHAO,Songkhon,AC POWER,Night,8,0.375,1
2023-04-30,SVN,SVN0157,SVN0157_THAPASOUM,Songkhon,AC POWER,Night,3,18,2
2023-04-30,SVN,SVN0158,SVN0158_THONGSIMEUANG,Songkhon,AC POWER,Night,9,1.555555556,1
2023-04-30,SVN,SVN0159,SVN0159_XEBANGHIENG,Songkhon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0160,SVN0160_XEBANGNUAN,Songkhon,AC POWER,Day,6,3.5,3
2023-04-30,SVN,SVN0160,SVN0160_XEBANGNUAN,Songkhon,AC POWER,Night,6,0.666666667,2
2023-04-30,SVN,SVN0161,SVN0161_BANBARK,Champhon,AC POWER,Day,9,16.77777778,1
2023-04-30,SVN,SVN0161,SVN0161_BANBARK,Champhon,AC POWER,Night,9,1.555555556,1
2023-04-30,SVN,SVN0162,SVN0162_BANPHAI,Champhon,AC POWER,Day,11,4.454545455,1
2023-04-30,SVN,SVN0165,SVN0165_DONDAENG,Champhon,AC POWER,Day,14,7.285714286,3
2023-04-30,SVN,SVN0166,SVN0166_DONGDOKMAI,Champhon,AC POWER,Day,15,7.533333333,3
2023-04-30,SVN,SVN0166,SVN0166_DONGDOKMAI,Champhon,AC POWER,Night,15,3.4,1
2023-04-30,SVN,SVN0167,SVN0167_DONGKHAMMUERN,Champhon,AC POWER,Day,8,11,2
2023-04-30,SVN,SVN0168,SVN0168_DONGKHANKHOU,Champhon,AC POWER,Day,10,22.8,3
2023-04-30,SVN,SVN0168,SVN0168_DONGKHANKHOU,Champhon,AC POWER,Night,10,3.8,0
2023-04-30,SVN,SVN0169,SVN0169_DONGNAKHOI,Champhon,AC POWER,Day,7,5.714285714,2
2023-04-30,SVN,SVN0170,SVN0170_DONGNOI,Outhoumphon,AC POWER,Day,23,8.217391304,3
2023-04-30,SVN,SVN0172,SVN0172_DONGTALEING,Champhon,AC POWER,Day,13,2.153846154,1
2023-04-30,SVN,SVN0172,SVN0172_DONGTALEING,Champhon,AC POWER,Night,13,6.153846154,1
2023-04-30,SVN,SVN0175,SVN0175_KADARN,Champhon,AC POWER,Night,4,0.25,1
2023-04-30,SVN,SVN0176,SVN0176_KEANGKORKDONG,Champhon,AC POWER,Day,6,19.33333333,2
2023-04-30,SVN,SVN0177,SVN0177_KHAMNOI,Champhon,AC POWER,Day,12,19.66666667,3
2023-04-30,SVN,SVN0177,SVN0177_KHAMNOI,Champhon,AC POWER,Night,12,9.833333333,1
2023-04-30,SVN,SVN0178,SVN0178_KHAMTHAO,Champhon,AC POWER,Day,9,4.666666667,1
2023-04-30,SVN,SVN0179,SVN0179_KHAOKARD,Champhon,AC POWER,Day,14,8.642857143,1
2023-04-30,SVN,SVN0179,SVN0179_KHAOKARD,Champhon,AC POWER,Night,14,0.357142857,0
2023-04-30,SVN,SVN0181,SVN0181_KUTBORN,Champhon,AC POWER,Day,9,6.333333333,4
2023-04-30,SVN,SVN0181,SVN0181_KUTBORN,Champhon,AC POWER,Night,9,7.666666667,1
2023-04-30,SVN,SVN0182,SVN0182_LAMCHAN,Champhon,AC POWER,Day,15,6.866666667,2
2023-04-30,SVN,SVN0182,SVN0182_LAMCHAN,Champhon,AC POWER,Night,15,3.133333333,0
2023-04-30,SVN,SVN0183,SVN0183_LAOSOULIYA,Champhon,OPTIC,Night,16,0.3125,0
2023-04-30,SVN,SVN0183,SVN0183_LAOSOULIYA,Champhon,AC POWER,Day,16,3.1875,3
2023-04-30,SVN,SVN0183,SVN0183_LAOSOULIYA,Champhon,AC POWER,Night,16,4.3125,1
2023-04-30,SVN,SVN0184,SVN0184_NAKATHANG,Champhon,AC POWER,Day,13,6.846153846,2
2023-04-30,SVN,SVN0185,SVN0185_NAKHOU,Champhon,OTHER,Night,9,1.111111111,1
2023-04-30,SVN,SVN0185,SVN0185_NAKHOU,Champhon,AC POWER,Day,9,8.333333333,2
2023-04-30,SVN,SVN0186,SVN0186_NONGING,Champhon,AC POWER,Night,16,0.125,1
2023-04-30,SVN,SVN0188,SVN0188_NONSITHAN,Champhon,AC POWER,Day,10,21.5,2
2023-04-30,SVN,SVN0189,SVN0189_NONVILAIVANH,Champhon,AC POWER,Day,9,8.444444444,2
2023-04-30,SVN,SVN0190,SVN0190_PHONTHONG,Champhon,AC POWER,Day,13,7.538461538,2
2023-04-30,SVN,SVN0191,SVN0191_SAKHUENGNUEA,Champhon,AC POWER,Day,12,18.41666667,2
2023-04-30,SVN,SVN0191,SVN0191_SAKHUENGNUEA,Champhon,AC POWER,Night,12,3.916666667,0
2023-04-30,SVN,SVN0192,SVN0192_TANKONH,Champhon,OPTIC,Night,12,0.416666667,0
2023-04-30,SVN,SVN0192,SVN0192_TANKONH,Champhon,AC POWER,Day,12,6.75,2
2023-04-30,SVN,SVN0193,SVN0193_XAISAMPHAN,Champhon,AC POWER,Day,13,18.92307692,3
2023-04-30,SVN,SVN0194,SVN0194_XIANGXOUM,Champhon,AC POWER,Day,9,7.777777778,2
2023-04-30,SVN,SVN0195,SVN0195_CHELAMONG,Atsaphangthong,OPTIC,Night,14,0.357142857,0
2023-04-30,SVN,SVN0195,SVN0195_CHELAMONG,Atsaphangthong,AC POWER,Day,14,3.714285714,2
2023-04-30,SVN,SVN0196,SVN0196_DONGNAKAM,Atsaphangthong,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0196,SVN0196_DONGNAKAM,Atsaphangthong,AC POWER,Day,3,9.666666667,3
2023-04-30,SVN,SVN0198,SVN0198_KHOKHINKEO,Champhon,AC POWER,Night,3,0,1
2023-04-30,SVN,SVN0199,SVN0199_LIENXAI,Atsaphangthong,OPTIC,Night,15,0.333333333,0
2023-04-30,SVN,SVN0199,SVN0199_LIENXAI,Atsaphangthong,AC POWER,Day,15,1.733333333,1
2023-04-30,SVN,SVN0200,SVN0200_NACHANH,Atsaphangthong,OPTIC,Night,15,0.333333333,0
2023-04-30,SVN,SVN0200,SVN0200_NACHANH,Atsaphangthong,AC POWER,Day,15,0.866666667,0
2023-04-30,SVN,SVN0200,SVN0200_NACHANH,Atsaphangthong,AC POWER,Night,15,11.66666667,1
2023-04-30,SVN,SVN0202,SVN0202_PHONDOK,Champhon,AC POWER,Day,14,26.42857143,4
2023-04-30,SVN,SVN0202,SVN0202_PHONDOK,Champhon,AC POWER,Night,14,7.642857143,1
2023-04-30,SVN,SVN0203,SVN0203_SAPHANGKEO,Atsaphangthong,OPTIC,Night,9,0.555555556,0
2023-04-30,SVN,SVN0203,SVN0203_SAPHANGKEO,Atsaphangthong,AC POWER,Day,9,13.88888889,6
2023-04-30,SVN,SVN0203,SVN0203_SAPHANGKEO,Atsaphangthong,AC POWER,Night,9,0,0
2023-04-30,SVN,SVN0204,SVN0204_TABONGPHET,Atsaphangthong,OPTIC,Night,9,0.555555556,0
2023-04-30,SVN,SVN0204,SVN0204_TABONGPHET,Atsaphangthong,AC POWER,Day,9,2.222222222,1
2023-04-30,SVN,SVN0207,SVN0207_KUTSUNG,Atsaphon,AC POWER,Day,12,4.166666667,1
2023-04-30,SVN,SVN0208,SVN0208_NAHANGNOI,Atsaphon,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0208,SVN0208_NAHANGNOI,Atsaphon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0209,SVN0209_NAMARKKER,Atsaphon,AC POWER,Night,4,1.5,1
2023-04-30,SVN,SVN0210,SVN0210_NAPORT,Atsaphon,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0210,SVN0210_NAPORT,Atsaphon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0211,SVN0211_NONMEXAI,Atsaphon,OPTIC,Night,9,0.555555556,0
2023-04-30,SVN,SVN0211,SVN0211_NONMEXAI,Atsaphon,AC POWER,Day,9,3.666666667,1
2023-04-30,SVN,SVN0211,SVN0211_NONMEXAI,Atsaphon,AC POWER,Night,9,2.555555556,0
2023-04-30,SVN,SVN0212,SVN0212_PHONNGAM,Atsaphon,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0212,SVN0212_PHONNGAM,Atsaphon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0213,SVN0213_PHOXAI,Atsaphon,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0213,SVN0213_PHOXAI,Atsaphon,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0215,SVN0215_VANGHAI,Atsaphon,AC POWER,Day,13,20.84615385,4
2023-04-30,SVN,SVN0215,SVN0215_VANGHAI,Atsaphon,AC POWER,Night,13,6.153846154,0
2023-04-30,SVN,SVN0216,SVN0216_DONGNAXAN,Nong,OPTIC,Day,9,18.55555556,1
2023-04-30,SVN,SVN0216,SVN0216_DONGNAXAN,Nong,AC POWER,Day,9,16.11111111,4
2023-04-30,SVN,SVN0217,SVN0217_M_NONG,Nong,OPTIC,Day,12,18.5,1
2023-04-30,SVN,SVN0217,SVN0217_M_NONG,Nong,OPTIC,Night,12,0.416666667,0
2023-04-30,SVN,SVN0217,SVN0217_M_NONG,Nong,AC POWER,Day,12,3.5,1
2023-04-30,SVN,SVN0218,SVN0218_NAKONG,Nong,OPTIC,Day,11,17.81818182,1
2023-04-30,SVN,SVN0218,SVN0218_NAKONG,Nong,AC POWER,Day,11,12.18181818,4
2023-04-30,SVN,SVN0219,SVN0219_PAXIA,Nong,OPTIC,Day,8,18.5,1
2023-04-30,SVN,SVN0219,SVN0219_PAXIA,Nong,OPTIC,Night,8,0.5,0
2023-04-30,SVN,SVN0219,SVN0219_PAXIA,Nong,AC POWER,Day,8,15.875,4
2023-04-30,SVN,SVN0219,SVN0219_PAXIA,Nong,AC POWER,Night,8,16.75,1
2023-04-30,SVN,SVN0220,SVN0220_BEUNGTHALAY,Phalanxai,OTHER,Night,3,1.666666667,1
2023-04-30,SVN,SVN0220,SVN0220_BEUNGTHALAY,Phalanxai,AC POWER,Day,3,5,3
2023-04-30,SVN,SVN0220,SVN0220_BEUNGTHALAY,Phalanxai,AC POWER,Night,3,2.666666667,2
2023-04-30,SVN,SVN0221,SVN0221_BUAKHAM,Atsaphangthong,OTHER,Night,15,0.333333333,0
2023-04-30,SVN,SVN0221,SVN0221_BUAKHAM,Atsaphangthong,AC POWER,Day,15,0.933333333,1
2023-04-30,SVN,SVN0222,SVN0222_KAENGLUANG,Phalanxai,AC POWER,Day,9,0.888888889,1
2023-04-30,SVN,SVN0222,SVN0222_KAENGLUANG,Phalanxai,AC POWER,Night,9,0,0
2023-04-30,SVN,SVN0223,SVN0223_KAENGPHAM,Phalanxai,AC POWER,Day,16,14.125,2
2023-04-30,SVN,SVN0223,SVN0223_KAENGPHAM,Phalanxai,AC POWER,Night,16,2.6875,1
2023-04-30,SVN,SVN0224,SVN0224_NONSAARD,Phalanxai,AC POWER,Day,8,15.75,1
2023-04-30,SVN,SVN0225,SVN0225_NONSAVANG,Phalanxai,OTHER,Night,9,0.555555556,0
2023-04-30,SVN,SVN0225,SVN0225_NONSAVANG,Phalanxai,AC POWER,Day,9,5.777777778,2
2023-04-30,SVN,SVN0226,SVN0226_PHALANTAI,Phalanxai,AC POWER,Day,13,13.23076923,2
2023-04-30,SVN,SVN0226,SVN0226_PHALANTAI,Phalanxai,AC POWER,Night,13,1.846153846,1
2023-04-30,SVN,SVN0227,SVN0227_PHALANXAI,Phalanxai,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0227,SVN0227_PHALANXAI,Phalanxai,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0228,SVN0228_PHOSI,Phalanxai,AC POWER,Day,8,5.25,2
2023-04-30,SVN,SVN0229,SVN0229_ANUSANYA,Phin,AC POWER,Day,5,2.8,1
2023-04-30,SVN,SVN0229,SVN0229_ANUSANYA,Phin,AC POWER,Night,5,0.8,1
2023-04-30,SVN,SVN0230,SVN0230_ARKAI,Phin,OPTIC,Night,10,0.5,0
2023-04-30,SVN,SVN0230,SVN0230_ARKAI,Phin,AC POWER,Day,10,4.7,3
2023-04-30,SVN,SVN0230,SVN0230_ARKAI,Phin,AC POWER,Night,10,0.4,0
2023-04-30,SVN,SVN0231,SVN0231_HUAYHOIY,Phin,AC POWER,Day,6,6.5,6
2023-04-30,SVN,SVN0232,SVN0232_KHAMSA_E,Phin,AC POWER,Day,12,12.66666667,8
2023-04-30,SVN,SVN0233,SVN0233_KHOKSAART,Phin,AC POWER,Day,9,8,7
2023-04-30,SVN,SVN0234,SVN0234_KONGHIN,Xepon,AC POWER,Day,2,12.5,2
2023-04-30,SVN,SVN0235,SVN0235_M_PHIN,Phin,OPTIC,Night,3,1.666666667,1
2023-04-30,SVN,SVN0235,SVN0235_M_PHIN,Phin,AC POWER,Day,3,4.333333333,1
2023-04-30,SVN,SVN0236,SVN0236_NAPHILANG,Vilabouri,OTHER,Night,9,0.555555556,0
2023-04-30,SVN,SVN0236,SVN0236_NAPHILANG,Vilabouri,AC POWER,Day,9,70.44444444,13
2023-04-30,SVN,SVN0236,SVN0236_NAPHILANG,Vilabouri,AC POWER,Night,9,29.88888889,3
2023-04-30,SVN,SVN0237,SVN0237_NAPHO,Phin,OTHER,Night,9,6.888888889,0
2023-04-30,SVN,SVN0237,SVN0237_NAPHO,Phin,AC POWER,Day,9,79,6
2023-04-30,SVN,SVN0238,SVN0238_NATHALANG,Phin,AC POWER,Day,16,5,5
2023-04-30,SVN,SVN0239,SVN0239_NATHONG,Phin,OPTIC,Night,12,0.416666667,0
2023-04-30,SVN,SVN0239,SVN0239_NATHONG,Phin,OTHER,Day,12,7.916666667,0
2023-04-30,SVN,SVN0239,SVN0239_NATHONG,Phin,AC POWER,Day,12,1.583333333,1
2023-04-30,SVN,SVN0239,SVN0239_NATHONG,Phin,AC POWER,Night,12,7.916666667,1
